5442	15453	0
6252	18614	0
1090	17558	0
1508	12543	0
15670	6209	0
3138	5751	0
19942	16426	0
13913	11770	0
7637	12293	0
18420	10493	0
12644	18072	0
9264	2580	0
8116	18823	0
17411	11730	0
21175	462	0
15517	19037	0
11048	4921	0
3821	16159	0
3941	6752	0
12954	14453	0
10798	9681	0
8220	13741	0
19243	12833	0
15881	14396	0
12278	19634	0
23013	15818	0
22201	10359	0
7991	20825	0
8386	15756	0
21954	7215	0
23080	16800	0
20123	1378	0
17807	4315	0
22502	3791	0
17497	444	0
17287	21295	0
11595	18635	0
7151	4119	0
2529	11426	0
21116	14750	0
4236	8821	0
19968	4212	0
5951	5542	0
7390	9025	0
20398	19016	0
15506	19526	0
1202	11875	0
3144	5243	0
12829	11359	0
13433	17156	0
379	7539	0
8927	783	0
20831	6621	0
18263	22684	0
10880	12882	0
21393	8150	0
12668	20296	0
3271	19641	0
12503	13827	0
10765	18042	0
11869	330	0
14925	12305	0
17770	10652	0
14321	20721	0
310	16939	0
11114	19161	0
15262	22049	0
10199	3846	0
8676	21535	0
706	3927	0
6530	15742	0
114	18318	0
3706	12728	0
20023	4636	0
3317	14609	0
14782	10719	0
11387	8429	0
16873	20424	0
9755	7611	0
4792	471	0
19082	10899	0
20363	19306	0
12529	19665	0
13538	19318	0
16436	15257	0
11542	11358	0
346	9549	0
8018	19797	0
4478	12363	0
6753	7547	0
4589	14118	0
3158	14330	0
23029	10775	0
11751	10650	0
6563	20104	0
4797	16926	0
8222	20580	0
3709	19353	0
6117	12	0
14312	3755	0
2945	2702	0
4719	12217	0
5445	19492	0
14013	20581	0
3656	19917	0
11702	5473	0
19767	17679	0
21070	8946	0
4794	20769	0
3787	3902	0
7502	22461	0
21031	22891	0
19945	21612	0
1538	2837	0
17397	6862	0
21647	12786	0
4977	9740	0
17762	4171	0
5841	15212	0
16181	14022	0
9822	14799	0
5339	16494	0
14708	7907	0
5118	10983	0
14561	469	0
5803	20628	0
14811	12292	0
20015	22071	0
5220	20317	0
17793	13164	0
12157	4828	0
12801	16234	0
8032	8336	0
6835	7929	0
10712	23037	0
10132	22489	0
6344	17257	0
14920	23040	0
18167	10954	0
20902	932	0
2088	1614	0
3046	2155	0
11251	16876	0
3544	18226	0
612	18054	0
15296	9502	0
6050	6475	0
11177	2240	0
11465	18649	0
4840	17672	0
7935	10408	0
13572	4192	0
13594	1677	0
15975	20831	0
21800	15835	0
15023	10037	0
21077	12190	0
10433	16946	0
5613	3822	0
21425	5043	0
5449	22369	0
9256	1337	0
9314	7943	0
13300	18003	0
7227	2921	0
16620	6205	0
4819	14681	0
8076	9331	0
11880	6646	0
5408	554	0
15032	10535	0
3844	4056	0
21380	4919	0
16443	12417	0
5944	9613	0
11645	3814	0
3710	17733	0
15022	22508	0
12332	12768	0
11505	15815	0
17893	8285	0
1520	20690	0
22583	1749	0
16196	1887	0
14754	7703	0
18123	18078	0
18260	5315	0
2245	22950	0
1586	7350	0
19211	12559	0
5884	8904	0
14389	20348	0
8213	19726	0
19819	18510	0
12131	19167	0
16753	18622	0
9984	4575	0
6999	8542	0
15009	7896	0
4405	19814	0
19740	3700	0
20766	6109	0
11501	9593	0
19851	3009	0
20440	19796	0
3797	10124	0
4446	18077	0
1647	10820	0
10255	4891	0
7389	8515	0
3869	3820	0
20941	16069	0
6654	16845	0
8879	8090	0
7540	5888	0
3174	22664	0
22851	2584	0
11328	21697	0
861	17464	0
9038	4021	0
7334	8415	0
11508	2424	0
10338	10330	0
9573	20796	0
8511	20030	0
14145	2610	0
7656	11547	0
18128	19917	0
20639	6166	0
13997	12997	0
22698	16533	0
10017	19939	0
12845	11392	0
7586	8664	0
9498	10315	0
18415	1665	0
11058	4086	0
18477	13837	0
12533	11182	0
17414	6298	0
19451	1598	0
8625	11559	0
4782	1489	0
10541	15235	0
23016	5110	0
19445	13473	0
8222	14278	0
4981	15418	0
1381	327	0
4275	5172	0
12874	19276	0
1428	11611	0
15212	11207	0
19916	22069	0
18649	15526	0
3567	3865	0
1624	20097	0
12664	20728	0
12550	20856	0
20860	12693	0
10082	21374	0
6699	9063	0
1700	19041	0
2584	13868	0
6321	18849	0
16013	13687	0
19530	10366	0
17288	7947	0
1825	11371	0
2125	16273	0
3698	21218	0
9130	613	0
17705	8778	0
8592	287	0
2568	8695	0
21110	5702	0
21996	4145	0
16868	21360	0
11942	11546	0
14753	5596	0
10023	5500	0
5108	8220	0
11058	17553	0
19365	20504	0
13187	3337	0
22055	4255	0
18913	594	0
7351	5725	0
13135	20245	0
85	22130	0
20585	22719	0
